clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אהליהם,אהליהמ,1,0,60,,,,,,unresolved,No lexical entry yet.
או,או,3,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
אורו,אורו,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחד,אחד,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחר,אחר,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
איגוד,איגוד,1,0,60,,,,,,unresolved,No lexical entry yet.
אין,אינ,1,99,60,claim-353f3d2a4515cd6e,there is not | is not | without,Project-authored function word table,project-function-word:ein,project-authored / CC0,safe_claims_min60,
אלא,אלא,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אם,אמ,3,99,60,claim-1bc657aa7254fe12,if | whether,Project-authored function word table,project-function-word:im,project-authored / CC0,safe_claims_min60,
אמות,אמות,3,0,60,,,,,,unresolved,No lexical entry yet.
אפילו,אפילו,1,0,60,,,,,,unresolved,No lexical entry yet.
אקרא,אקרא,1,0,60,,,,,,unresolved,No lexical entry yet.
ארבע,ארבע,2,93,60,claim-09471d28150beeb1,the number 4 | 4,Wikidata Lexeme,L491842,CC0,safe_claims_min60,
ארץ,ארצ,1,95,60,claim-1394a391d2ca3212,land | earth,OpenScriptures HebrewLexicon,H776,CC BY 4.0,safe_claims_min60,
את,את,4,99,60,claim-2993a3e12ef702c9,direct-object marker | with,Project-authored function word table,project-function-word:et,project-authored / CC0,safe_claims_min60,
באי,באי,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
בגורל,בגורל,3,95,60,claim-7fd2987f159a4647,properly | a pebble | i.e. a lot (small stones being used for that purpose) | figuratively | a portion | destiny (as if determined by lot) | lot.,OpenScriptures morphHB,H1486,CC BY 4.0,safe_claims_min60,
בהן,בהנ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
בו,בו,6,95,60,claim-d667378a28c57fe6,probably to brighten up | i.e. (figuratively) be (causatively | make) blithe | gleesome | cheer up | be (make) glad | (have | make) joy(-ful),OpenScriptures morphHB,H8055,CC BY 4.0,safe_claims_min60,
בחזקת,בחזקת,2,0,60,,,,,,unresolved,No lexical entry yet.
בחציו,בחציו,3,0,60,,,,,,unresolved,No lexical entry yet.
בחצר,בחצר,2,0,60,,,,,,unresolved,No lexical entry yet.
בית,בית,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
בן,בנ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
בני,בני,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
בנינו,בנינו,1,93,60,claim-6c8580b79c662b02,to build,Wikidata Lexeme,L205881,CC0,safe_claims_min60,
בסתם,בסתמ,1,0,60,,,,,,unresolved,No lexical entry yet.
בעל,בעל,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
ברשות,ברשות,1,0,60,,,,,,unresolved,No lexical entry yet.
ברשותו,ברשותו,1,0,60,,,,,,unresolved,No lexical entry yet.
בשעת,בשעת,3,95,60,claim-82d79f0bca56a9b8,properly | a look | i.e. a moment | hour.,OpenScriptures morphHB,H8160,CC BY 4.0,safe_claims_min60,
בתחלת,בתחלת,1,95,60,claim-17c3adc1190c1958,a commencement | relatively original (adverb | -ly) | begin(-ning) | first (time).,OpenScriptures morphHB,H8462,CC BY 4.0,safe_claims_min60,
גב,גב,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
גוד,גוד,1,0,60,,,,,,unresolved,No lexical entry yet.
גורל,גורל,1,93,60,claim-4aa122af6fe28068,"destiny, predetermined course of events | destiny",Wikidata Lexeme,L64474,CC0,safe_claims_min60,
גמר,גמר,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
