clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אָב,אב,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַבָּא,אבא,3,0,60,,,,,,unresolved,No lexical entry yet.
אִבֵּד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבַד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבוֹתַי,אבותי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִי,אבי,12,0,60,,,,,,unresolved,No lexical entry yet.
אָבִי,אבי,4,0,60,,,,,,unresolved,No lexical entry yet.
אָבִיהָ,אביה,10,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִיהֶם,אביהמ,3,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִיהֶן,אביהנ,12,0,60,,,,,,unresolved,No lexical entry yet.
אָבִיו,אביו,43,0,60,,,,,,unresolved,No lexical entry yet.
אָבִיךָ,אביכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִיכֶם,אביכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָל,אבל,39,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲדוֹנֵיהֶם,אדוניהמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אָדָם,אדמ,9,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אוֹ,או,80,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
אוֹכֵל,אוכל,4,0,60,,,,,,unresolved,No lexical entry yet.
אוֹמֵר,אומר,12,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אוֹמְרִים,אומרימ,2,93,60,claim-b466e54df6a2e08f,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,safe_claims_min60,
אוֹמְרִין,אומרינ,4,0,60,,,,,,unresolved,No lexical entry yet.
אוֹנוֹת,אונות,2,0,60,,,,,,unresolved,No lexical entry yet.
אוֹתָהּ,אותה,7,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אוֹתוֹ,אותו,20,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אוֹתָם,אותמ,2,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אוֹתָן,אותנ,16,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אָח,אח,6,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחד,אחד,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֶחָד,אחד,22,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲחוֹת,אחות,2,0,60,,,,,,unresolved,No lexical entry yet.
אָחוֹת,אחות,3,0,60,,,,,,unresolved,No lexical entry yet.
אֲחִי,אחי,3,0,60,,,,,,unresolved,No lexical entry yet.
אֲחֵי,אחי,6,0,60,,,,,,unresolved,No lexical entry yet.
אֶחַי,אחי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶחָי,אחי,1,0,60,,,,,,unresolved,No lexical entry yet.
אָחִי,אחי,5,0,60,,,,,,unresolved,No lexical entry yet.
אָחִיהָ,אחיה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲחֵיהֶם,אחיהמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲחִיהֶן,אחיהנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶחָיו,אחיו,9,0,60,,,,,,unresolved,No lexical entry yet.
אָחִיו,אחיו,10,0,60,,,,,,unresolved,No lexical entry yet.
אַחְיוֹתֶיהָ,אחיותיה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲחִיכֶם,אחיכמ,2,0,60,,,,,,unresolved,No lexical entry yet.
אַחִים,אחימ,6,93,60,claim-1874d887f9a02d6b,"brother, male sibling | brother | sibling",Wikidata Lexeme,L63839,CC0,safe_claims_min60,
אַחִין,אחינ,4,0,60,,,,,,unresolved,No lexical entry yet.
אָחִינוּ,אחינו,2,95,60,claim-9a88f20223745913,a brother (used in the widest sense of literal relationship and metaphorical affinity | resemblance [like 1 ]) | another | brother(-ly) | kindred | like | other. Compare also the proper names beginning with 'Ah-' or 'Ahi-'.,OpenScriptures morphHB,H251,CC BY 4.0,safe_claims_min60,
אַחֵר,אחר,4,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַחַר,אחר,14,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲחֵרוֹת,אחרות,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַחֲרֵי,אחרי,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַחֲרָיו,אחריו,5,93,60,claim-24dc8a442fe052eb,after,Wikidata Lexeme,L491805,CC0,safe_claims_min60,
אַחֲרָיוּת,אחריות,1,63,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲחֵרִים,אחרימ,4,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַחֶרֶת,אחרת,4,0,60,,,,,,unresolved,No lexical entry yet.
אַחַת,אחת,6,93,60,claim-1a906f4f928dd931,the number 1 | 1,Wikidata Lexeme,L491804,CC0,safe_claims_min60,
אִילָן,אילנ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֵין,אינ,63,99,60,claim-353f3d2a4515cd6e,there is not | is not | without,Project-authored function word table,project-function-word:ein,project-authored / CC0,safe_claims_min60,
אֵינָהּ,אינה,3,0,60,,,,,,unresolved,No lexical entry yet.
אֵינוֹ,אינו,28,0,60,,,,,,unresolved,No lexical entry yet.
אֵיִנוֹ,אינו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵינִי,איני,2,0,60,,,,,,unresolved,No lexical entry yet.
אֵינָן,איננ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אִירָשֶׁנּוּ,אירשנו,3,0,60,,,,,,unresolved,No lexical entry yet.
אִישׁ,איש,5,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אִישׁוּת,אישות,4,0,60,,,,,,unresolved,No lexical entry yet.
אֶלָּא,אלא,39,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֵלּוּ,אלו,20,93,60,claim-9f62584c83e09ff3,this/that | demonstrative pronoun,Wikidata Lexeme,L492094,CC0,safe_claims_min60,
