clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,421,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַ,א,1,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
א׳,א׳,425,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳גַּדֵּל,א׳גדל,1,0,60,,,,,,unresolved,No lexical entry yet.
א׳ח׳ס׳־ב׳ט׳ע׳־ג׳י׳ף׳,א׳ח׳ס׳־ב׳ט׳ע׳־ג׳י׳פ׳,1,0,60,,,,,,unresolved,No lexical entry yet.
א׳ל׳־ב׳ם׳־ג׳ן׳־ד׳ס׳,א׳ל׳־ב׳מ׳־ג׳נ׳־ד׳ס׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳לָשׁוֹן,א׳לשונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳לָּשׁוֹן,א׳לשונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳נָּשִׁים׳,א׳נשימ׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳עֲשֵׂה׳,א׳עשה׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳קָרִי׳,א׳קרי׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳שַׁבָּת׳,א׳שבת׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳שְּׁפִיכוּת,א׳שפיכות,1,0,60,,,,,,unresolved,No lexical entry yet.
א׳ת׳־ב׳ש׳,א׳ת׳־ב׳ש׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳תְּחוּמִין׳,א׳תחומינ׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אַ׳תַּמּוּז׳,א׳תמוז׳,1,0,60,,,,,,unresolved,No lexical entry yet.
א״א,א״א,3,0,60,,,,,,unresolved,No lexical entry yet.
א״ב,א״ב,1,0,60,,,,,,unresolved,No lexical entry yet.
א״ד,א״ד,9,0,60,,,,,,unresolved,No lexical entry yet.
