clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,2,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
א׳,א׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אָב,אב,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָבִיהָ,אביה,2,0,60,,,,,,unresolved,No lexical entry yet.
אָבִיו,אביו,5,0,60,,,,,,unresolved,No lexical entry yet.
אָבִינוּ,אבינו,3,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אֲבָל,אבל,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲבָנִים,אבנימ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַבְרָם,אברמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבְשָׁלוֹם,אבשלומ,3,0,60,,,,,,unresolved,No lexical entry yet.
אֶגְוָע,אגוע,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגְרִיפָּס,אגריפס,2,0,60,,,,,,unresolved,No lexical entry yet.
אָדָם,אדמ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַהֲרֹן,אהרנ,1,95,60,claim-3611a24c0a925bc6,Aharon | the brother of Moses | Aaron.,OpenScriptures morphHB,H175,CC BY 4.0,safe_claims_min60,
אוֹ,או,10,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
אוֹחֵז,אוחז,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹיְבֵיכֶם,אויביכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹכֵל,אוכל,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹכֶלֶת,אוכלת,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹמֵר,אומר,58,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אוֹמְרִים,אומרימ,11,93,60,claim-b466e54df6a2e08f,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,safe_claims_min60,
אוֹמֶרֶת,אומרת,5,93,60,claim-b466e54df6a2e08f,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,safe_claims_min60,
