clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,14,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אב,אב,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבדה,אבדה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבות,אבות,3,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אביה,אביה,1,0,60,,,,,,unresolved,No lexical entry yet.
אבל,אבל,5,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבקש,אבקש,1,0,60,,,,,,unresolved,No lexical entry yet.
אגרא,אגרא,1,0,60,,,,,,unresolved,No lexical entry yet.
אדם,אדמ,12,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדרבה,אדרבה,1,0,60,,,,,,unresolved,No lexical entry yet.
אהב,אהב,1,0,60,,,,,,unresolved,No lexical entry yet.
אהבתם,אהבתמ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אהובכם,אהובכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אהובתי,אהובתי,1,0,60,,,,,,unresolved,No lexical entry yet.
אוי,אוי,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אוכל,אוכל,1,0,60,,,,,,unresolved,No lexical entry yet.
אומנותו,אומנותו,1,0,60,,,,,,unresolved,No lexical entry yet.
אומר,אומר,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אותה,אותה,1,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אותך,אותכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אותם,אותמ,2,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אז,אז,1,95,60,claim-3a7cfa21ffd7ed55,at that time | place | also as a conjunction | therefore | beginning | for | from | hitherto,OpenScriptures HebrewLexicon,H227,CC BY 4.0,safe_claims_min60,
אזכה,אזכה,2,0,60,,,,,,unresolved,No lexical entry yet.
אח,אח,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחד,אחד,7,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחר,אחר,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחרת,אחרת,1,0,60,,,,,,unresolved,No lexical entry yet.
אחת,אחת,1,93,60,claim-1a906f4f928dd931,the number 1 | 1,Wikidata Lexeme,L491804,CC0,safe_claims_min60,
אי,אי,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
איוב,איוב,1,0,60,,,,,,unresolved,No lexical entry yet.
אין,אינ,6,99,60,claim-353f3d2a4515cd6e,there is not | is not | without,Project-authored function word table,project-function-word:ein,project-authored / CC0,safe_claims_min60,
אינו,אינו,3,0,60,,,,,,unresolved,No lexical entry yet.
איני,איני,1,0,60,,,,,,unresolved,No lexical entry yet.
איננו,איננו,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
איש,איש,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אך,אכ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אל,אל,6,99,60,claim-691ab973c96a9d26,"to | toward | do not / not, when vocalization or context supports אַל",Project-authored function word table,project-function-word:el,project-authored / CC0,safe_claims_min60,
אלא,אלא,4,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אלהים,אלהימ,2,93,60,claim-32bad03679e3d241,"God in Judaism, The concept of God in the Jewish faith | God in Judaism",Wikidata Lexeme,L63944,CC0,safe_claims_min60,
אלו,אלו,2,93,60,claim-9f62584c83e09ff3,this/that | demonstrative pronoun,Wikidata Lexeme,L492094,CC0,safe_claims_min60,
אליה,אליה,1,93,60,claim-d90a010f04c3e663,tail fat,Wikidata Lexeme,L75457,CC0,safe_claims_min60,
אליהו,אליהו,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אלף,אלפ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אם,אמ,11,99,60,claim-1bc657aa7254fe12,if | whether,Project-authored function word table,project-function-word:im,project-authored / CC0,safe_claims_min60,
אמו,אמו,1,95,60,claim-f2e2c3cf02b4c0da,a mother (as the bond of the family) | in a wide sense (both literally and figuratively [like father]) | dam | mother | × parting.,OpenScriptures morphHB,H517,CC BY 4.0,safe_claims_min60,
אמי,אמי,3,0,60,,,,,,unresolved,No lexical entry yet.
אמרו,אמרו,1,93,60,claim-b466e54df6a2e08f,to communicate something by speech; to say,Wikidata Lexeme,L205030,CC0,safe_claims_min60,
אמתית,אמתית,1,0,60,,,,,,unresolved,No lexical entry yet.
אני,אני,5,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אניח,אניח,1,0,60,,,,,,unresolved,No lexical entry yet.
אנפשיה,אנפשיה,1,0,60,,,,,,unresolved,No lexical entry yet.
אנשים,אנשימ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אף,אפ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אפילו,אפילו,3,0,60,,,,,,unresolved,No lexical entry yet.
אפשר,אפשר,2,0,60,,,,,,unresolved,No lexical entry yet.
אצל,אצל,1,93,60,claim-2c112c209b75d5c2,at/near (e.g. in someone's home/office),Wikidata Lexeme,L491836,CC0,safe_claims_min60,
ארץ,ארצ,2,95,60,claim-1b13c58673ebd069,land | earth,OpenScriptures morphHB,H776,CC BY 4.0,safe_claims_min60,
אשה,אשה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אשי,אשי,1,0,60,,,,,,unresolved,No lexical entry yet.
אשכנז,אשכנז,2,0,60,,,,,,unresolved,No lexical entry yet.
אשר,אשר,4,99,60,claim-417c393ef81474d8,that | which | who,Project-authored function word table,project-function-word:asher,project-authored / CC0,safe_claims_min60,
את,את,19,99,60,claim-2993a3e12ef702c9,direct-object marker | with,Project-authored function word table,project-function-word:et,project-authored / CC0,safe_claims_min60,
ב,ב,2,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
באדם,באדמ,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
באהבה,באהבה,1,95,60,claim-254ec6bb67b368a2,love.,OpenScriptures morphHB,H160,CC BY 4.0,safe_claims_min60,
באזהרה,באזהרה,1,0,60,,,,,,unresolved,No lexical entry yet.
באים,באימ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
