clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,153,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
א׳,א׳,10,0,60,,,,,,unresolved,No lexical entry yet.
א״ז,א״ז,1,0,60,,,,,,unresolved,No lexical entry yet.
א״י,א״י,1,0,60,,,,,,unresolved,No lexical entry yet.
א״ל,א״ל,108,0,60,,,,,,unresolved,No lexical entry yet.
א״ל׳,א״ל׳,1,0,60,,,,,,unresolved,No lexical entry yet.
א״ר,א״ר,4,0,60,,,,,,unresolved,No lexical entry yet.
א״ש,א״ש,4,0,60,,,,,,unresolved,No lexical entry yet.
אאריך,אאריכ,2,0,60,,,,,,unresolved,No lexical entry yet.
אב,אב,11,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבא,אבא,5,0,60,,,,,,unresolved,No lexical entry yet.
אבד,אבד,5,0,60,,,,,,unresolved,No lexical entry yet.
אבד׳,אבד׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אבדה,אבדה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבדון,אבדונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבו,אבו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוא,אבוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוס,אבוס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבות,אבות,3,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אבותי,אבותי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבותיו,אבותיו,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אבותיכם,אבותיכמ,2,0,60,,,,,,unresolved,No lexical entry yet.
אבותינו,אבותינו,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אבטח,אבטח,1,0,60,,,,,,unresolved,No lexical entry yet.
אבי,אבי,8,0,60,,,,,,unresolved,No lexical entry yet.
אבי׳,אבי׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אבי״ר,אבי״ר,1,0,60,,,,,,unresolved,No lexical entry yet.
אביהם,אביהמ,4,0,60,,,,,,unresolved,No lexical entry yet.
אביהן,אביהנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אביו,אביו,5,0,60,,,,,,unresolved,No lexical entry yet.
אביט,אביט,1,0,60,,,,,,unresolved,No lexical entry yet.
אביך,אביכ,7,0,60,,,,,,unresolved,No lexical entry yet.
אביך׳,אביכ׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אבימלך,אבימלכ,3,0,60,,,,,,unresolved,No lexical entry yet.
אבינו,אבינו,54,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אביר,אביר,16,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבל,אבל,194,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבלי,אבלי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבן,אבנ,20,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבני,אבני,6,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבניה,אבניה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבניו,אבניו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבנים,אבנימ,5,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבר,אבר,6,93,60,claim-b1b4f460d891c843,"organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme,L63650,CC0,safe_claims_min60,
אבר״ה,אבר״ה,2,0,60,,,,,,unresolved,No lexical entry yet.
אברה,אברה,1,0,60,,,,,,unresolved,No lexical entry yet.
אברה״ם,אברה״מ,2,0,60,,,,,,unresolved,No lexical entry yet.
אברהם,אברהמ,192,93,60,claim-28aa65d98e7cc783,Avraham | Abraham,Wikidata Lexeme,L74978,CC0,safe_claims_min60,
אברהם׳,אברהמ׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אבריה,אבריה,1,90,60,claim-aac0848e092d96d1 | claim-3d211c22377d0c81 | claim-bf20c8289b8c544e | claim-b1b4f460d891c843,"her organ | its organ | organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme | OpenScriptures HebrewLexicon,L63650 | H82 | H83,CC0 | CC BY 4.0,safe_claims_min60,
אבריו,אבריו,1,90,60,claim-4e6105559fd81bf5 | claim-4575c36e621b550d | claim-dc519cfc9716cf95 | claim-b1b4f460d891c843,"his organ | its organ | organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme | OpenScriptures HebrewLexicon,L63650 | H82 | H83,CC0 | CC BY 4.0,safe_claims_min60,
אברים,אברימ,3,93,60,claim-b1b4f460d891c843,"organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme,L63650,CC0,safe_claims_min60,
אברכך,אברככ,1,0,60,,,,,,unresolved,No lexical entry yet.
אברכם,אברכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אברם,אברמ,8,0,60,,,,,,unresolved,No lexical entry yet.
אגודה,אגודה,2,63,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אגודת,אגודת,1,63,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אגי,אגי,1,0,60,,,,,,unresolved,No lexical entry yet.
אגידה,אגידה,1,0,60,,,,,,unresolved,No lexical entry yet.
אגמור,אגמור,1,0,60,,,,,,unresolved,No lexical entry yet.
אגן,אגנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אד״ם,אד״מ,2,0,60,,,,,,unresolved,No lexical entry yet.
אדבקהו,אדבקהו,1,0,60,,,,,,unresolved,No lexical entry yet.
אדבר,אדבר,4,0,60,,,,,,unresolved,No lexical entry yet.
אדו״ן,אדו״נ,1,0,60,,,,,,unresolved,No lexical entry yet.
אדום,אדומ,9,0,60,,,,,,unresolved,No lexical entry yet.
אדומה,אדומה,5,93,60,claim-91ed238e2d3c7cee,red,Wikidata Lexeme,L63672,CC0,safe_claims_min60,
אדומי,אדומי,2,0,60,,,,,,unresolved,No lexical entry yet.
אדון,אדונ,17,93,60,claim-5ebc0ab69c89e8a5,mister,Wikidata Lexeme,L63673,CC0,safe_claims_min60,
אדוניהם,אדוניהמ,2,0,60,,,,,,unresolved,No lexical entry yet.
אדונינו,אדונינו,1,0,60,,,,,,unresolved,No lexical entry yet.
אדוק,אדוק,1,0,60,,,,,,unresolved,No lexical entry yet.
אדוקות,אדוקות,1,0,60,,,,,,unresolved,No lexical entry yet.
אדוקים,אדוקימ,11,0,60,,,,,,unresolved,No lexical entry yet.
אדי״ר,אדי״ר,1,0,60,,,,,,unresolved,No lexical entry yet.
אדיר,אדיר,6,93,60,claim-58c9c3bb9278ca8b,huge,Wikidata Lexeme,L204378,CC0,safe_claims_min60,
אדם,אדמ,169,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדמ״ה,אדמ״ה,1,0,60,,,,,,unresolved,No lexical entry yet.
אדמה,אדמה,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדמה׳,אדמה׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אדמוני,אדמוני,10,0,60,,,,,,unresolved,No lexical entry yet.
אדמוני׳,אדמוני׳,3,0,60,,,,,,unresolved,No lexical entry yet.
אדמתם,אדמתמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אדנ״י,אדנ״י,357,0,60,,,,,,unresolved,No lexical entry yet.
אדנ״י׳,אדנ״י׳,2,0,60,,,,,,unresolved,No lexical entry yet.
"אדנ״י""","אדנ״י""",1,0,60,,,,,,unresolved,No lexical entry yet.
אדנות,אדנות,1,0,60,,,,,,unresolved,No lexical entry yet.
אדני,אדני,90,0,60,,,,,,unresolved,No lexical entry yet.
אדני׳,אדני׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אדנים,אדנימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אדע,אדע,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדר,אדר,1,0,60,,,,,,unresolved,No lexical entry yet.
אה״ל,אה״ל,2,0,60,,,,,,unresolved,No lexical entry yet.
אהב,אהב,2,0,60,,,,,,unresolved,No lexical entry yet.
אהבה,אהבה,4,93,60,claim-200422ea19d0d14f,affection | love | romantic love,Wikidata Lexeme,L45122,CC0,safe_claims_min60,
אהוב,אהוב,4,0,60,,,,,,unresolved,No lexical entry yet.
אהובי,אהובי,1,0,60,,,,,,unresolved,No lexical entry yet.
אהובים,אהובימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אהי״ה,אהי״ה,78,0,60,,,,,,unresolved,No lexical entry yet.
אהיה,אהיה,12,95,60,claim-0c2fb56957476647,to exist | i.e. be | become | come to pass (always emphatic | and not a mere copula | auxiliary) | beacon | × altogether,OpenScriptures morphHB,H1961,CC BY 4.0,safe_claims_min60,
אהל,אהל,9,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אהלים,אהלימ,7,0,60,,,,,,unresolved,No lexical entry yet.
אהלים׳,אהלימ׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אהלל,אהלל,6,0,60,,,,,,unresolved,No lexical entry yet.
