clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,55,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
א׳,א׳,706,0,60,,,,,,unresolved,No lexical entry yet.
א״א,א״א,27,0,60,,,,,,unresolved,No lexical entry yet.
א״ב,א״ב,5,0,60,,,,,,unresolved,No lexical entry yet.
א״ד,א״ד,2,0,60,,,,,,unresolved,No lexical entry yet.
א״ה,א״ה,2,0,60,,,,,,unresolved,No lexical entry yet.
א״ז,א״ז,4,0,60,,,,,,unresolved,No lexical entry yet.
א״ח,א״ח,4,0,60,,,,,,unresolved,No lexical entry yet.
א״י,א״י,32,0,60,,,,,,unresolved,No lexical entry yet.
א״כ,א״כ,14,99,60,claim-69ddb95dde192fc2,if so | therefore,Project-authored abbreviation table,project-abbreviation:im-ken,project-authored / CC0,safe_claims_min60,
א״ל,א״ל,42,0,60,,,,,,unresolved,No lexical entry yet.
א״מ,א״מ,1,0,60,,,,,,unresolved,No lexical entry yet.
א״נ,א״נ,8,0,60,,,,,,unresolved,No lexical entry yet.
א״צ,א״צ,55,0,60,,,,,,unresolved,No lexical entry yet.
א״ר,א״ר,49,0,60,,,,,,unresolved,No lexical entry yet.
א״ש,א״ש,1,0,60,,,,,,unresolved,No lexical entry yet.
אא״ב,אא״ב,2,0,60,,,,,,unresolved,No lexical entry yet.
אא״כ,אא״כ,22,0,60,,,,,,unresolved,No lexical entry yet.
אאבל,אאבל,1,0,60,,,,,,unresolved,No lexical entry yet.
אאין,אאינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אב,אב,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אב׳,אב׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אב״א,אב״א,2,0,60,,,,,,unresolved,No lexical entry yet.
אבא,אבא,8,0,60,,,,,,unresolved,No lexical entry yet.
אבבות,אבבות,1,0,60,,,,,,unresolved,No lexical entry yet.
אבד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אבדתו,אבדתו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבהו,אבהו,2,0,60,,,,,,unresolved,No lexical entry yet.
אבודין,אבודינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבודרהם,אבודרהמ,3,0,60,,,,,,unresolved,No lexical entry yet.
אבוה,אבוה,3,0,60,,,,,,unresolved,No lexical entry yet.
אבוהו,אבוהו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוהון,אבוהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוך,אבוכ,2,0,60,,,,,,unresolved,No lexical entry yet.
אבורנקי,אבורנקי,2,0,60,,,,,,unresolved,No lexical entry yet.
אבות,אבות,1,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אבותי,אבותי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבותיכם,אבותיכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבחרהו,אבחרהו,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטיח,אבטיח,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטלה,אבטלה,2,63,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
