clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אָבַ֖ד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבְלָ֖ה,אבלה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָֽבְלוּ֙,אבלו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבֹתֵיכֶֽם׃,אבתיכמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אָדָֽם׃,אדמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲדָמָ֑ה,אדמה,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲהָ֖הּ,אהה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָחִיו֙,אחיו,1,0,60,,,,,,unresolved,No lexical entry yet.
אַחֵֽר׃,אחר׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַחֲרֵי־כֵ֗ן,אחרי־כנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַחֲרָיו֙,אחריו,1,93,60,claim-24dc8a442fe052eb,after,Wikidata Lexeme,L491805,CC0,safe_claims_min60,
אַיֵּ֖ה,איה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵ֥ין,אינ,1,99,60,claim-353f3d2a4515cd6e,there is not | is not | without,Project-authored function word table,project-function-word:ein,project-authored / CC0,safe_claims_min60,
אָכוֹל֙,אכול,1,0,60,,,,,,unresolved,No lexical entry yet.
אָכַ֣ל,אכל,3,0,60,,,,,,unresolved,No lexical entry yet.
אָכַ֖ל,אכל,1,0,60,,,,,,unresolved,No lexical entry yet.
אֹ֣כֶל,אכל,1,0,60,,,,,,unresolved,No lexical entry yet.
אָֽכְלָה֙,אכלה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָכְלָ֖ה,אכלה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָ֣כְלָה,אכלה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֹכְלָ֖ה,אכלה,1,0,60,,,,,,unresolved,No lexical entry yet.
אִכָּרִ֗ים,אכרימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־אֶ֣רֶץ,אל־ארצ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־גּ֣וֹי,אל־גוי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־הַיָּם֙,אל־הימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־הַיָּ֣ם,אל־הימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־יְהֹוָ֣ה,אל־יהוה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־יְהֹוָֽה׃,אל־יהוה׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־יוֹאֵ֖ל,אל־יואל,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶל־עֵ֖מֶק,אל־עמק,2,0,60,,,,,,unresolved,No lexical entry yet.
אַל־תִּֽירְאוּ֙,אל־תיראו,1,0,60,,,,,,unresolved,No lexical entry yet.
אַל־תִּֽירְאִ֖י,אל־תיראי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱלֹהָ֑י,אלהי,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֱלֹהֵיהֶֽם׃,אלהיהמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱלֹהֵיכֶ֖ם,אלהיכמ,2,95,60,claim-fc47faf252b48310,gods in the ordinary sense | but specifically used (in the plural thus | especially with the article) of the supreme God | occasionally applied by way of deference to magistrates | and sometimes as a superlative | angels | × exceeding | God (gods) (-dess,OpenScriptures morphHB,H430,CC BY 4.0,safe_claims_min60,
אֱלֹהֵיכֶ֑ם,אלהיכמ,2,95,60,claim-fc47faf252b48310,gods in the ordinary sense | but specifically used (in the plural thus | especially with the article) of the supreme God | occasionally applied by way of deference to magistrates | and sometimes as a superlative | angels | × exceeding | God (gods) (-dess,OpenScriptures morphHB,H430,CC BY 4.0,safe_claims_min60,
אֱלֹהֵיכֶ֔ם,אלהיכמ,1,95,60,claim-fc47faf252b48310,gods in the ordinary sense | but specifically used (in the plural thus | especially with the article) of the supreme God | occasionally applied by way of deference to magistrates | and sometimes as a superlative | angels | × exceeding | God (gods) (-dess,OpenScriptures morphHB,H430,CC BY 4.0,safe_claims_min60,
אֱלֹ֣הֵיכֶ֔ם,אלהיכמ,2,95,60,claim-fc47faf252b48310,gods in the ordinary sense | but specifically used (in the plural thus | especially with the article) of the supreme God | occasionally applied by way of deference to magistrates | and sometimes as a superlative | angels | × exceeding | God (gods) (-dess,OpenScriptures morphHB,H430,CC BY 4.0,safe_claims_min60,
אֱלֹהֵיכֶֽם׃,אלהיכמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱלֹהֵ֖ינוּ,אלהינו,1,95,60,claim-fc47faf252b48310,gods in the ordinary sense | but specifically used (in the plural thus | especially with the article) of the supreme God | occasionally applied by way of deference to magistrates | and sometimes as a superlative | angels | × exceeding | God (gods) (-dess,OpenScriptures morphHB,H430,CC BY 4.0,safe_claims_min60,
אֱלִ֕י,אלי,1,93,60,claim-ff8dea95235c2afd,"deity, natural or supernatural god or goddess, divine being | deity",Wikidata Lexeme,L63934,CC0,safe_claims_min60,
אֵלֶ֥יךָ,אליכ,1,95,60,claim-bd670c24e25d3921,near | with | among | often in general | to | about | according to | after,OpenScriptures morphHB,H413,CC BY 4.0,safe_claims_min60,
אֵלֶ֑יךָ,אליכ,1,95,60,claim-bd670c24e25d3921,near | with | among | often in general | to | about | according to | after,OpenScriptures morphHB,H413,CC BY 4.0,safe_claims_min60,
אֻמְלַ֥ל,אמלל,1,0,60,,,,,,unresolved,No lexical entry yet.
אֻמְלָ֑לָה,אמללה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָמַ֣ר,אמר,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲנִ֤י,אני,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָ֔נִי,אני,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָֽנִי׃,אני׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַנְשֵׁ֥י,אנשי,1,93,60,claim-596bc8cfde01bcca,"person, human, man | man",Wikidata Lexeme,L63920,CC0,safe_claims_min60,
אִסְפ֣וּ,אספו,1,0,60,,,,,,unresolved,No lexical entry yet.
אִסְפוּ֙,אספו,1,0,60,,,,,,unresolved,No lexical entry yet.
אָסְפ֥וּ,אספו,2,0,60,,,,,,unresolved,No lexical entry yet.
אִסְפוּ־עָ֞ם,אספו־עמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַפַּ֙יִם֙,אפימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲפִ֣יקֵי,אפיקי,1,95,60,claim-2afcc44686303583,properly | containing | i.e. a tube | also a bed | valley of a stream | also a strong thing | a hero | brook,OpenScriptures morphHB,H650,CC BY 4.0,safe_claims_min60,
אֹֽצָר֔וֹת,אצרות,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶקְרָ֑א,אקרא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֹרְחוֹתָֽם׃,ארחותמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַרְחִ֣יק,ארחיק,1,0,60,,,,,,unresolved,No lexical entry yet.
אַרְיֵ֔ה,אריה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶ֤רֶךְ,ארכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶ֔רֶץ,ארצ,1,95,60,claim-1b13c58673ebd069,land | earth,OpenScriptures morphHB,H776,CC BY 4.0,safe_claims_min60,
אֵ֗שׁ,אש,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֵ֔שׁ,אש,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
