clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א׳,א׳,16,0,60,,,,,,unresolved,No lexical entry yet.
א״ב,א״ב,3,0,60,,,,,,unresolved,No lexical entry yet.
א״ד,א״ד,1,0,60,,,,,,unresolved,No lexical entry yet.
א״ה,א״ה,2,0,60,,,,,,unresolved,No lexical entry yet.
א״ח,א״ח,1,0,60,,,,,,unresolved,No lexical entry yet.
א״י,א״י,1,0,60,,,,,,unresolved,No lexical entry yet.
א״כ,א״כ,34,99,60,claim-69ddb95dde192fc2,if so | therefore,Project-authored abbreviation table,project-abbreviation:im-ken,project-authored / CC0,safe_claims_min60,
א״ל,א״ל,6,0,60,,,,,,unresolved,No lexical entry yet.
א״נ,א״נ,5,0,60,,,,,,unresolved,No lexical entry yet.
א״צ,א״צ,2,0,60,,,,,,unresolved,No lexical entry yet.
אאמין,אאמינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אב׳,אב׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטינס,אבטינס,5,0,60,,,,,,unresolved,No lexical entry yet.
אביי,אביי,7,0,60,,,,,,unresolved,No lexical entry yet.
אבל,אבל,79,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבנים,אבנימ,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אבריית׳,אבריית׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אברייתא,אברייתא,1,0,60,,,,,,unresolved,No lexical entry yet.
אברים,אברימ,2,93,60,claim-b1b4f460d891c843,"organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme,L63650,CC0,safe_claims_min60,
אגב,אגב,2,0,60,,,,,,unresolved,No lexical entry yet.
אגדות,אגדות,1,0,60,,,,,,unresolved,No lexical entry yet.
אגמ׳,אגמ׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אדומה,אדומה,3,93,60,claim-91ed238e2d3c7cee,red,Wikidata Lexeme,L63672,CC0,safe_claims_min60,
אדם,אדמ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדמה,אדמה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אדעתיה,אדעתיה,3,0,60,,,,,,unresolved,No lexical entry yet.
אדעתין,אדעתינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אדרבא,אדרבא,1,0,60,,,,,,unresolved,No lexical entry yet.
אה״ן,אה״נ,1,0,60,,,,,,unresolved,No lexical entry yet.
אהבך,אהבכ,2,0,60,,,,,,unresolved,No lexical entry yet.
אהדדי,אהדדי,4,0,60,,,,,,unresolved,No lexical entry yet.
אהדריה,אהדריה,2,0,60,,,,,,unresolved,No lexical entry yet.
אההיא,אההיא,1,0,60,,,,,,unresolved,No lexical entry yet.
אהוא,אהוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אהני,אהני,1,0,60,,,,,,unresolved,No lexical entry yet.
אהרן,אהרנ,48,95,60,claim-3611a24c0a925bc6,Aharon | the brother of Moses | Aaron.,OpenScriptures morphHB,H175,CC BY 4.0,safe_claims_min60,
או,או,30,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
או״ד,או״ד,1,0,60,,,,,,unresolved,No lexical entry yet.
אוכלו,אוכלו,2,0,60,,,,,,unresolved,No lexical entry yet.
אוכלי׳,אוכלי׳,1,0,60,,,,,,unresolved,No lexical entry yet.
אוכלים,אוכלימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוכלין,אוכלינ,5,0,60,,,,,,unresolved,No lexical entry yet.
אומר,אומר,6,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אונן,אוננ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוסרו,אוסרו,1,0,60,,,,,,unresolved,No lexical entry yet.
אור,אור,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אורח,אורח,1,93,60,claim-e4913294e9dcac47,"guest, someone who is offered hospitability | guest",Wikidata Lexeme,L63819,CC0,safe_claims_min60,
אוריין,אוריינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אות,אות,1,93,60,claim-b141c1fb201d794e,"letter, grapheme in an alphabetic system of writing | letter",Wikidata Lexeme,L63830,CC0,safe_claims_min60,
אותה,אותה,16,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אותו,אותו,28,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אותם,אותמ,9,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אותן,אותנ,10,93,60,claim-56ef2fb2d93b84f0,(indicates a semantically definite direct object),Wikidata Lexeme,L1555922,CC0,safe_claims_min60,
אז,אז,1,95,60,claim-3a7cfa21ffd7ed55,at that time | place | also as a conjunction | therefore | beginning | for | from | hitherto,OpenScriptures HebrewLexicon,H227,CC BY 4.0,safe_claims_min60,
אזהרה,אזהרה,5,0,60,,,,,,unresolved,No lexical entry yet.
אזיל,אזיל,3,0,60,,,,,,unresolved,No lexical entry yet.
אזלא,אזלא,1,0,60,,,,,,unresolved,No lexical entry yet.
אזלי,אזלי,2,0,60,,,,,,unresolved,No lexical entry yet.
אזמל,אזמל,2,0,60,,,,,,unresolved,No lexical entry yet.
אח׳,אח׳,2,0,60,,,,,,unresolved,No lexical entry yet.
אח״ז,אח״ז,1,0,60,,,,,,unresolved,No lexical entry yet.
אח״כ,אח״כ,1,99,60,claim-77811186ebaad6ad,afterward | after that,Project-authored abbreviation table,project-abbreviation:achar-kach,project-authored / CC0,safe_claims_min60,
אחא,אחא,6,0,60,,,,,,unresolved,No lexical entry yet.
אחבריה,אחבריה,1,0,60,,,,,,unresolved,No lexical entry yet.
אחד,אחד,15,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אחורי,אחורי,1,0,60,,,,,,unresolved,No lexical entry yet.
אחיו,אחיו,13,0,60,,,,,,unresolved,No lexical entry yet.
אחים,אחימ,1,93,60,claim-1874d887f9a02d6b,"brother, male sibling | brother | sibling",Wikidata Lexeme,L63839,CC0,safe_claims_min60,
אחין,אחינ,4,0,60,,,,,,unresolved,No lexical entry yet.
אחע״א,אחע״א,1,0,60,,,,,,unresolved,No lexical entry yet.
