clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
א,א,1467,52,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
א׳,א׳,109,0,60,,,,,,unresolved,No lexical entry yet.
א״,א״,421,0,60,,,,,,unresolved,No lexical entry yet.
א״י,א״י,3,0,60,,,,,,unresolved,No lexical entry yet.
א״כ,א״כ,10,99,60,claim-69ddb95dde192fc2,if so | therefore,Project-authored abbreviation table,project-abbreviation:im-ken,project-authored / CC0,safe_claims_min60,
א״ל,א״ל,13,99,60,claim-623712a5f0258ab8,he said to him,Project-authored Midrash/Aggadah formula table,project-midrash-formula:amar-lo,project-authored / CC0,safe_claims_min60,
א״נ,א״נ,1,0,60,,,,,,unresolved,No lexical entry yet.
א״ר,א״ר,89,99,60,claim-d9e480e3ada697c0,Rabbi said | said Rabbi,Project-authored Midrash/Aggadah formula table,project-midrash-formula:amar-rabbi,project-authored / CC0,safe_claims_min60,
א״ש,א״ש,1,0,60,,,,,,unresolved,No lexical entry yet.
אא״,אא״,1,0,60,,,,,,unresolved,No lexical entry yet.
אאסור,אאסור,1,0,60,,,,,,unresolved,No lexical entry yet.
אב,אב,13,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אב״,אב״,1,0,60,,,,,,unresolved,No lexical entry yet.
אב״ג,אב״ג,1,0,60,,,,,,unresolved,No lexical entry yet.
אבא,אבא,73,0,60,,,,,,unresolved,No lexical entry yet.
אבג,אבג,1,0,60,,,,,,unresolved,No lexical entry yet.
אבדימי,אבדימי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבדר״,אבדר״,2,0,60,,,,,,unresolved,No lexical entry yet.
אבהו,אבהו,25,0,60,,,,,,unresolved,No lexical entry yet.
אבוא,אבוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אבודימוס,אבודימוס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוהון,אבוהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוהי,אבוהי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוי,אבוי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבוך,אבוכ,2,0,60,,,,,,unresolved,No lexical entry yet.
אבונן,אבוננ,2,0,60,,,,,,unresolved,No lexical entry yet.
אבוס,אבוס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבורדימוס,אבורדימוס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבות,אבות,51,93,60,claim-b67781f92ed15ff2,"father, male parent | father | Av",Wikidata Lexeme,L63591,CC0,safe_claims_min60,
אבותי,אבותי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבותיהם,אבותיהמ,3,0,60,,,,,,unresolved,No lexical entry yet.
אבותיו,אבותיו,4,95,60,claim-3ca6aa3292ae353f,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures morphHB,H1,CC BY 4.0,safe_claims_min60,
אבותיך,אבותיכ,2,0,60,,,,,,unresolved,No lexical entry yet.
אבותיכם,אבותיכמ,3,0,60,,,,,,unresolved,No lexical entry yet.
אבותינו,אבותינו,8,95,60,claim-3ca6aa3292ae353f,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures morphHB,H1,CC BY 4.0,safe_claims_min60,
אבטוליס,אבטוליס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטולמוס,אבטולמוס,2,0,60,,,,,,unresolved,No lexical entry yet.
אבטולס,אבטולס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטי,אבטי,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטילוס,אבטילוס,1,0,60,,,,,,unresolved,No lexical entry yet.
אבטל,אבטל,1,0,60,,,,,,unresolved,No lexical entry yet.
אבי,אבי,25,0,60,,,,,,unresolved,No lexical entry yet.
אבי״,אבי״,1,0,60,,,,,,unresolved,No lexical entry yet.
אביא,אביא,1,0,60,,,,,,unresolved,No lexical entry yet.
אביב,אביב,1,0,60,,,,,,unresolved,No lexical entry yet.
